background/signal,pT GeV,y,mass GeV,width,ptD,#of constituents
 1,    88.286,    -3.407,     0.000,     0.000,     1.000,    1
 0,    39.254,     0.389,     9.187,     0.218,     0.292,   23
 0,    22.123,    -0.116,     4.488,     0.182,     0.342,   12
 0,    20.721,     1.731,     4.443,     0.191,     0.309,   17
 0,    21.983,    -0.539,     4.564,     0.187,     0.310,   15
 1,   387.587,    -1.310,    35.386,     0.032,     0.895,   11
 0,    46.354,    -1.174,     9.444,     0.181,     0.456,   16
 0,    30.658,     1.253,     7.611,     0.215,     0.430,   16
 0,    23.598,     0.446,     5.207,     0.195,     0.367,   15
 1,    31.870,     2.441,     6.135,     0.176,     0.369,   13
 0,    21.917,    -1.045,     4.720,     0.195,     0.304,   16
 1,    32.312,     3.639,     4.923,     0.142,     0.670,    4
 0,    31.248,     2.968,     7.033,     0.216,     0.510,    4
 0,    32.693,    -4.163,     0.000,     0.000,     1.000,    1
 0,    23.501,    -2.791,     2.358,     0.057,     0.915,    2
 0,    29.094,    -3.707,     3.650,     0.107,     0.646,    3
 0,    28.861,     4.179,     0.000,     0.000,     1.000,    1
 0,    25.336,    -4.459,     3.756,     0.146,     0.714,    2
 0,    25.164,    -4.236,     0.000,     0.000,     1.000,    1
 1,   343.792,    -0.921,    18.735,     0.015,     0.928,   12
 0,    20.103,    -1.766,     4.508,     0.207,     0.243,   23
 1,    35.333,    -3.207,     4.234,     0.098,     0.551,    4
 0,    25.267,     2.997,     4.044,     0.143,     0.627,    3
 1,    33.880,     4.003,     0.000,     0.000,     1.000,    1
 0,   322.558,    -1.006,    32.880,     0.043,     0.902,   10
 0,    58.070,    -2.408,    10.300,     0.153,     0.438,   16
 0,    48.167,    -1.260,     9.261,     0.167,     0.576,   13
 0,    38.314,     1.178,     8.946,     0.210,     0.304,   21
 0,    38.452,     1.411,     8.817,     0.206,     0.227,   26
 0,    25.679,    -1.760,     5.749,     0.203,     0.293,   20
 0,    27.602,     1.975,     5.422,     0.150,     0.349,   17
 0,    20.678,     1.992,     3.602,     0.125,     0.393,   11
 0,    21.230,    -4.006,     0.000,     0.000,     1.000,    1
 1,   940.497,    -0.187,    51.141,     0.014,     0.966,   16
 0,   369.589,     0.743,    26.186,     0.026,     0.934,   11
 1,   140.604,     3.064,    15.996,     0.073,     0.749,    4
 0,    31.107,    -0.299,     6.909,     0.185,     0.383,   17
 0,    25.748,     1.953,     6.060,     0.220,     0.234,   23
 0,    26.166,    -1.645,     6.244,     0.224,     0.274,   20
 1,    45.382,    -3.998,     0.000,     0.000,     1.000,    1
 0,    24.320,    -1.501,     5.678,     0.222,     0.314,   15
 0,    21.825,    -3.572,     4.061,     0.173,     0.659,    3
 1,   566.338,    -0.280,    23.906,     0.009,     0.963,    8
 1,   527.220,    -0.158,    12.133,     0.004,     0.991,    6
 1,    60.441,     3.810,     0.000,     0.000,     1.000,    1
 1,   526.588,     1.113,    34.196,     0.017,     0.938,   14
 1,   273.067,     1.988,    22.332,     0.039,     0.725,   14
 1,   115.397,    -1.905,    14.981,     0.062,     0.813,   17
 0,    22.816,     0.281,     3.671,     0.144,     0.397,   13
 0,    23.671,     1.921,     4.762,     0.178,     0.339,   17
 0,    23.274,    -0.468,     5.772,     0.236,     0.419,   12
 1,   759.984,    -1.278,    49.812,     0.027,     0.937,   12
 1,   378.967,     0.825,    27.561,     0.025,     0.938,    7
 1,    78.577,     2.982,     0.788,     0.008,     0.807,    2
 0,    26.899,     0.569,     5.245,     0.180,     0.352,   14
 0,    21.616,     1.786,     5.636,     0.232,     0.259,   23
 1,   152.062,     0.471,    16.001,     0.050,     0.839,   15
 1,    70.812,    -4.334,     0.000,     0.000,     1.000,    1
 0,    36.667,     0.969,     7.050,     0.154,     0.399,   14
 0,    39.485,     0.503,     8.926,     0.209,     0.313,   19
 0,    29.818,     1.570,     8.316,     0.256,     0.265,   17
 0,    26.025,    -0.484,     6.818,     0.247,     0.327,   16
 0,    23.051,    -0.861,     4.593,     0.181,     0.412,   13
 1,   450.279,    -0.312,    34.379,     0.023,     0.919,   15
 1,   454.883,     0.116,    39.040,     0.050,     0.859,   15
 0,    28.899,    -0.850,     6.550,     0.193,     0.266,   19
 0,    22.380,    -1.190,     5.175,     0.206,     0.381,   15
 0,    24.812,    -0.511,     5.711,     0.205,     0.340,   15
 0,    22.056,    -2.062,     4.756,     0.167,     0.338,   18
 0,    23.528,     0.738,     6.153,     0.230,     0.324,   15
 0,    21.753,    -1.993,     4.862,     0.206,     0.314,   18
 0,    21.351,    -1.053,     4.193,     0.174,     0.597,   11
 0,    36.559,    -3.927,     6.575,     0.173,     0.727,    2
 0,    29.490,     3.870,     3.175,     0.102,     0.742,    2
 0,    24.125,     3.105,     5.365,     0.213,     0.497,    6
 0,    26.108,    -4.177,     0.000,     0.000,     1.000,    1
 0,    25.750,    -3.831,     5.213,     0.192,     0.648,    3
 0,    24.290,    -4.302,     1.471,     0.038,     0.895,    2
 1,   508.710,     1.929,    18.776,     0.007,     0.986,    5
 0,    37.622,    -1.289,     8.808,     0.220,     0.323,   22
 1,    26.823,    -1.746,     5.479,     0.177,     0.355,   16
 0,    36.586,    -2.873,     7.370,     0.176,     0.424,    8
 0,    34.600,    -3.373,     2.927,     0.059,     0.825,    3
 0,    49.181,    -0.391,    10.932,     0.187,     0.300,   21
 0,    23.513,    -1.091,     4.692,     0.179,     0.326,   18
 1,    22.784,     1.981,     4.127,     0.147,     0.613,   10
 1,    35.789,    -3.490,     2.453,     0.052,     0.846,    2
 0,   969.236,     1.035,   155.789,     0.118,     0.492,   23
 1,   272.635,    -1.433,    20.948,     0.025,     0.752,   13
 0,   140.053,     0.515,    15.087,     0.051,     0.878,   11
 0,    23.913,     1.118,     4.996,     0.195,     0.429,   18
 0,    25.945,    -0.611,     4.982,     0.170,     0.387,   14
 0,    28.327,    -0.449,     6.493,     0.208,     0.297,   20
 0,    26.714,    -0.399,     6.107,     0.194,     0.356,   16
 1,    51.932,    -4.444,     8.719,     0.148,     0.651,    3
 0,    21.601,    -1.303,     5.238,     0.214,     0.261,   17
 0,    26.478,     0.306,     5.783,     0.200,     0.294,   20
 0,    23.287,     1.787,     4.180,     0.147,     0.411,   12
 0,    34.916,    -3.547,     8.425,     0.208,     0.535,    4
 0,    27.910,     4.190,     0.000,     0.000,     1.000,    1
 0,    20.827,     4.340,     2.532,     0.106,     0.788,    2
 1,   438.886,    -0.454,    42.919,     0.042,     0.896,   14
 1,   128.417,     2.888,    14.674,     0.085,     0.623,    5
 0,    29.746,     0.508,     8.128,     0.255,     0.275,   21
 0,    38.812,     0.606,     6.336,     0.130,     0.296,   20
 0,    23.154,    -0.604,     5.312,     0.192,     0.272,   21
 0,    22.203,    -2.167,     5.805,     0.248,     0.280,   21
 0,    35.194,     3.646,     5.728,     0.151,     0.653,    3
 0,    28.163,     3.666,     6.366,     0.206,     0.516,    4
 0,    32.890,    -4.432,     7.782,     0.231,     0.593,    3
 0,    22.241,     2.890,     3.383,     0.151,     0.708,    2
 0,    27.399,     3.764,     3.991,     0.140,     0.731,    2
 0,    25.801,    -4.307,     5.420,     0.206,     0.602,    3
 0,    20.625,    -3.684,     2.349,     0.112,     0.719,    2
 1,  1059.891,     0.935,    44.137,     0.011,     0.949,   13
 1,   249.635,    -2.377,    23.482,     0.047,     0.668,   16
 0,    23.564,    -2.100,     5.146,     0.197,     0.237,   27
 0,    34.598,     0.342,     8.035,     0.215,     0.277,   21
 0,    46.120,     2.863,    11.077,     0.222,     0.392,    8
 0,    21.201,    -0.743,     5.093,     0.214,     0.314,   13
 1,    34.637,     3.730,     0.000,     0.000,     1.000,    1
 0,    29.314,    -4.299,     0.000,     0.000,     1.000,    1
 0,    26.125,    -3.089,     2.195,     0.050,     0.680,    3
 0,    24.945,     4.094,     0.000,     0.000,     1.000,    1
 0,   353.736,    -0.950,    22.551,     0.021,     0.955,    9
 0,    39.234,     1.780,     8.092,     0.159,     0.616,   13
 0,    39.307,     1.211,     8.593,     0.194,     0.523,   11
 0,    32.823,    -1.450,     7.876,     0.214,     0.370,   15
 0,    23.373,     0.446,     5.585,     0.223,     0.339,   18
 1,    45.094,    -3.492,     0.000,     0.000,     1.000,    1
 0,    23.151,     1.852,     5.096,     0.203,     0.355,   12
 1,   239.411,     0.858,    13.180,     0.018,     0.955,    8
 1,   131.342,     2.747,    10.982,     0.047,     0.714,    5
 0,    40.738,    -1.178,     8.823,     0.203,     0.337,   18
 0,    27.730,    -0.920,     6.621,     0.211,     0.300,   21
 1,    44.916,    -3.003,    10.401,     0.221,     0.438,    7
 0,    20.139,    -0.189,     4.830,     0.224,     0.294,   16
 0,    42.259,     0.477,    10.898,     0.242,     0.252,   25
 0,    33.458,    -0.381,     8.062,     0.217,     0.257,   20
 1,    45.866,     2.663,     6.810,     0.124,     0.547,    5
 0,    28.573,    -0.247,     6.465,     0.204,     0.290,   23
 0,    23.256,     2.074,     4.530,     0.158,     0.375,   15
 0,    33.805,    -1.112,     6.599,     0.167,     0.429,   16
 0,    20.545,     1.326,     4.310,     0.190,     0.300,   17
 0,    20.646,     0.547,     3.690,     0.148,     0.376,   13
 0,    35.523,     3.679,     6.622,     0.172,     0.750,    2
 1,   526.017,     0.450,    28.418,     0.016,     0.958,    9
 1,   347.510,    -0.078,    25.260,     0.021,     0.933,   13
 1,   101.241,    -3.208,    10.961,     0.096,     0.621,    5
 1,    60.879,     3.146,     9.883,     0.157,     0.497,    6
 0,    20.018,    -1.199,     4.256,     0.195,     0.335,   15
 0,    22.640,     1.101,     5.511,     0.226,     0.323,   15
 1,  1147.699,    -0.534,    49.996,     0.007,     0.979,    9
 1,    84.244,    -0.160,     9.896,     0.053,     0.821,   11
 1,    77.635,    -4.451,    10.678,     0.096,     0.868,    2
 0,    26.976,     1.579,     6.390,     0.211,     0.300,   16
 0,    28.843,    -1.252,     7.168,     0.217,     0.411,   15
 0,    52.089,    -3.729,     8.760,     0.160,     0.630,    3
 0,    24.556,     0.639,     4.958,     0.172,     0.335,   22
 0,    30.426,     0.709,     6.427,     0.185,     0.333,   14
 0,    23.869,    -0.418,     4.599,     0.174,     0.347,   16
 0,    21.821,    -1.836,     3.831,     0.146,     0.327,   17
 0,    20.164,     1.180,     3.700,     0.144,     0.540,   10
 1,    23.050,     4.004,     0.000,     0.000,     1.000,    1
 1,    80.697,     3.900,    12.363,     0.130,     0.796,    2
 0,    26.806,    -1.068,     5.017,     0.167,     0.356,   14
 0,    20.311,     1.036,     5.137,     0.232,     0.308,   15
 1,    29.705,    -3.950,     1.437,     0.026,     0.923,    2
 0,  1081.338,    -1.067,    59.669,     0.013,     0.967,   13
 1,    42.310,     2.387,     3.928,     0.079,     0.494,    8
 0,    23.124,    -0.069,     5.433,     0.213,     0.253,   24
 0,    21.764,     0.577,     3.743,     0.115,     0.499,   15
 0,    20.619,     1.134,     3.906,     0.166,     0.573,    8
 0,    21.617,     0.351,     4.544,     0.200,     0.347,   11
 1,    29.525,    -3.875,     4.005,     0.105,     0.827,    3
 0,    24.831,     3.709,     4.309,     0.167,     0.727,    2
 1,   823.085,    -0.359,    20.509,     0.003,     0.993,    5
 0,    38.930,    -0.273,     8.243,     0.182,     0.340,   17
 0,    31.939,     1.945,     5.322,     0.110,     0.404,   13
 0,    35.847,     1.124,     7.172,     0.177,     0.332,   15
 1,    48.904,    -3.392,     0.000,     0.000,     1.000,    1
 0,    27.590,     2.419,     5.685,     0.177,     0.295,   16
 1,    43.223,     4.001,     0.000,     0.000,     1.000,    1
 0,    24.692,    -1.280,     5.304,     0.191,     0.296,   17
 0,    20.191,    -0.232,     3.006,     0.128,     0.395,    9
 1,  1223.663,    -0.029,    47.895,     0.008,     0.976,   13
 1,    91.619,    -2.047,    15.736,     0.132,     0.401,   26
 1,    52.987,     4.135,     4.397,     0.068,     0.692,    3
 0,    20.026,    -1.242,     4.444,     0.186,     0.337,   16
 0,    29.286,     1.084,     6.724,     0.202,     0.338,   16
 0,    23.405,     0.013,     5.113,     0.201,     0.309,   17
 0,    20.014,    -0.913,     3.940,     0.183,     0.370,   11
 1,   120.935,    -2.561,     8.050,     0.026,     0.949,    5
 0,    73.228,    -2.676,    12.235,     0.116,     0.571,    7
 0,    41.177,     0.479,     8.137,     0.153,     0.324,   21
 0,    40.281,     1.385,     8.058,     0.167,     0.388,   19
 1,    53.998,     4.115,     0.000,     0.000,     1.000,    1
 0,    24.529,    -1.220,     5.799,     0.219,     0.358,   17
 0,    25.925,    -0.693,     6.158,     0.221,     0.329,   17
 0,    21.912,     0.887,     4.515,     0.177,     0.485,    7
 0,    20.353,     3.461,     1.633,     0.080,     0.712,    2
 1,   189.517,    -1.775,     8.529,     0.014,     0.936,    8
 1,    84.836,     2.636,     7.183,     0.042,     0.929,    5
 0,    28.885,    -0.546,     6.418,     0.195,     0.272,   22
 0,    23.291,    -0.176,     5.720,     0.219,     0.290,   20
 0,    50.061,     4.430,    10.327,     0.185,     0.668,    3
 1,    34.967,    -3.024,     4.956,     0.109,     0.736,    3
 0,    23.873,     3.876,     0.000,     0.000,     1.000,    1
 0,    40.556,    -1.788,    11.385,     0.265,     0.201,   31
 0,    52.216,    -0.458,    11.202,     0.195,     0.312,   15
 1,    66.842,    -3.566,     0.000,     0.000,     1.000,    1
 0,    25.927,     0.156,     6.972,     0.253,     0.308,   17
 0,    23.618,     1.458,     5.383,     0.190,     0.338,   16
 1,    21.169,     4.257,     0.000,     0.000,     1.000,    1
 1,   197.603,    -0.894,    22.294,     0.059,     0.836,   16
 1,   103.678,     2.749,     2.894,     0.005,     0.993,    2
 0,    22.294,     0.523,     4.422,     0.180,     0.347,   11
 1,    22.090,    -2.957,     1.071,     0.018,     0.965,    2
 0,   371.521,    -0.869,    32.128,     0.033,     0.894,   12
 1,    81.451,     3.428,     8.411,     0.067,     0.889,    2
 1,    34.251,    -2.879,     2.879,     0.052,     0.688,    3
 1,    21.037,     4.235,     0.000,     0.000,     1.000,    1
 0,  1011.085,    -0.241,    26.566,     0.004,     0.982,    6
 0,    71.423,    -0.097,     9.065,     0.085,     0.807,    6
 0,    68.302,     4.040,    13.076,     0.160,     0.629,    3
 0,    30.812,     1.609,     8.080,     0.239,     0.265,   24
 0,    42.893,    -3.615,     5.543,     0.086,     0.687,    4
 0,    27.209,     3.641,     4.570,     0.165,     0.715,    2
 0,    24.976,    -4.019,     3.334,     0.094,     0.693,    3
 0,    24.896,     3.604,     3.154,     0.116,     0.648,    3
 1,    50.849,     0.172,     3.258,     0.027,     0.951,    3
 1,    20.806,     2.375,     4.950,     0.218,     0.301,   20
 0,    26.663,     1.663,     6.665,     0.225,     0.270,   20
 0,    20.312,    -0.452,     4.832,     0.211,     0.281,   20
 0,    20.980,     0.312,     4.626,     0.189,     0.304,   18
 0,    22.366,    -2.026,     5.235,     0.210,     0.269,   20
 0,    39.063,    -4.161,     0.000,     0.000,     1.000,    1
 0,    21.014,    -0.423,     4.718,     0.205,     0.354,   17
 1,    21.366,    -4.073,     1.753,     0.080,     0.726,    2
 1,   517.921,    -0.873,    41.722,     0.027,     0.935,    7
 0,    32.422,    -1.899,     8.645,     0.251,     0.282,   21
 0,    27.441,    -0.385,     5.141,     0.163,     0.405,   14
 1,    50.039,     3.659,     5.420,     0.089,     0.759,    3
 0,    29.966,     0.946,     4.871,     0.110,     0.653,   12
 1,   241.034,     2.139,    25.637,     0.040,     0.864,   16
 1,   107.940,    -3.729,     8.334,     0.035,     0.948,    2
 0,    32.045,     1.147,     6.014,     0.174,     0.347,   14
 0,    32.897,    -1.713,     5.901,     0.149,     0.287,   18
 1,    50.995,     3.845,     0.000,     0.000,     1.000,    1
 0,    21.500,    -0.853,     5.594,     0.239,     0.266,   21
 0,    20.423,    -1.196,     4.445,     0.201,     0.310,   18
 0,    22.224,    -1.653,     3.182,     0.110,     0.413,   15
 0,    22.607,     3.318,     4.204,     0.184,     0.711,    2
 1,   215.447,    -1.925,    20.364,     0.032,     0.922,   11
 1,   147.714,     2.272,    17.623,     0.081,     0.704,   17
 0,    22.969,     0.943,     6.192,     0.250,     0.260,   23
 0,    20.288,    -2.016,     5.396,     0.249,     0.246,   23
 1,    42.237,    -3.784,     0.000,     0.000,     1.000,    1
 1,    82.519,    -3.767,     8.265,     0.059,     0.909,    2
 0,    40.233,    -0.604,     9.462,     0.207,     0.294,   23
 0,    21.778,     1.284,     4.092,     0.171,     0.292,   15
