background/signal,pT GeV,y,mass GeV,width,ptD,#of constituents
 1,    78.308,    -2.660,     5.452,     0.046,     0.762,    3
 1,    49.401,     2.613,    10.688,     0.209,     0.474,   10
 0,    23.061,     2.185,     4.044,     0.156,     0.443,   15
 0,    40.188,    -0.028,     6.682,     0.133,     0.539,    7
 0,    26.565,    -0.442,     4.441,     0.116,     0.558,    6
 1,   536.392,     0.186,    18.047,     0.005,     0.987,    5
 1,   174.092,     0.046,    14.621,     0.038,     0.920,    8
 0,    26.826,    -0.790,     6.226,     0.221,     0.394,   10
 0,    26.987,     0.810,     5.924,     0.195,     0.364,   10
 0,    20.985,     0.374,     4.543,     0.190,     0.319,   14
 0,    31.546,    -4.023,     0.000,     0.000,     1.000,    1
 1,    21.432,     3.891,     0.000,     0.000,     1.000,    1
 1,   207.344,     1.997,    10.244,     0.015,     0.950,    8
 1,   173.382,    -0.533,     8.264,     0.015,     0.975,    3
 0,    24.880,    -0.414,     4.137,     0.152,     0.396,    9
 0,    22.393,    -4.410,     2.443,     0.084,     0.838,    2
 1,   540.748,     0.837,    33.769,     0.020,     0.943,    9
 1,    45.683,     3.038,     8.030,     0.163,     0.602,    3
 0,    32.892,     1.128,     5.930,     0.139,     0.505,   10
 1,    34.239,    -4.322,     5.244,     0.133,     0.788,    2
 0,    20.972,     3.534,     3.947,     0.182,     0.723,    2
 0,   369.524,     0.516,    25.962,     0.019,     0.921,   12
 0,   192.617,    -1.653,    21.356,     0.060,     0.698,   17
 1,    61.742,    -4.131,     0.000,     0.000,     1.000,    1
 0,    28.638,    -0.939,     5.806,     0.186,     0.471,    9
 0,    26.862,    -0.061,     6.252,     0.215,     0.312,   14
 1,    37.916,     3.035,     2.689,     0.058,     0.690,    4
 1,   438.067,    -0.470,    19.564,     0.008,     0.981,    6
 1,   147.302,     1.090,    14.115,     0.032,     0.889,    9
 1,   119.321,    -2.654,    12.567,     0.059,     0.756,    6
 0,    23.414,    -1.746,     4.736,     0.180,     0.298,   13
 0,    21.225,    -2.550,     5.236,     0.234,     0.458,   10
 0,    41.652,    -4.120,     0.000,     0.000,     1.000,    1
 0,    28.028,     4.446,     3.363,     0.075,     0.896,    2
 0,    27.980,     4.246,     3.055,     0.078,     0.864,    2
 0,    26.995,    -4.046,     0.000,     0.000,     1.000,    1
 0,    21.633,     4.061,     2.585,     0.094,     0.830,    2
 0,    23.955,    -4.423,     1.902,     0.057,     0.860,    2
 0,    20.231,    -3.159,     4.133,     0.189,     0.598,    3
 0,    29.861,     1.835,     3.030,     0.086,     0.443,    7
 1,    38.318,     3.826,     0.000,     0.000,     1.000,    1
 0,    20.546,     0.491,     4.703,     0.216,     0.399,   10
 0,    24.285,     1.394,     4.946,     0.166,     0.520,    9
 1,    26.228,    -0.105,     4.113,     0.135,     0.633,    7
 0,    21.082,    -0.444,     4.605,     0.204,     0.414,    7
 1,   976.378,     0.085,    16.295,     0.005,     0.977,    3
 1,   371.915,     0.770,    28.416,     0.029,     0.939,    8
 1,   156.244,     3.128,     5.441,     0.016,     0.824,    4
 1,    94.727,    -2.149,    10.303,     0.062,     0.543,   13
 0,    22.616,     2.410,     4.583,     0.186,     0.502,    9
 0,    20.109,    -4.345,     0.000,     0.000,     1.000,    1
 0,   267.993,     1.844,    24.656,     0.041,     0.844,   16
 1,    51.109,    -3.601,     7.101,     0.128,     0.700,    3
 0,    37.004,    -0.571,     9.804,     0.247,     0.299,   14
 0,    29.696,    -0.809,     6.618,     0.199,     0.326,   12
 0,    21.505,     0.465,     4.927,     0.215,     0.296,   16
 0,    22.395,    -0.456,     4.870,     0.203,     0.377,   11
 0,   563.151,     0.382,    22.927,     0.010,     0.977,    6
 0,    51.722,     0.187,     9.930,     0.166,     0.337,   16
 1,    70.002,    -3.153,     8.727,     0.092,     0.614,    5
 0,    62.243,     1.257,     7.736,     0.112,     0.675,    7
 0,    27.222,     1.969,     7.294,     0.246,     0.252,   24
 1,    57.963,     2.989,     1.898,     0.032,     0.715,    2
 0,    25.673,    -3.519,     2.821,     0.106,     0.731,    2
 0,    36.869,     0.056,     7.196,     0.173,     0.581,    8
 0,    20.055,     1.832,     4.222,     0.188,     0.373,   15
 0,    22.429,    -1.151,     3.857,     0.131,     0.431,   11
 0,    21.862,    -1.943,     4.671,     0.196,     0.281,   16
 0,    29.426,    -0.580,     6.266,     0.195,     0.413,   11
 0,    20.836,    -2.597,     4.341,     0.193,     0.458,    7
 0,    24.709,    -3.132,     0.670,     0.022,     0.820,    2
 1,   705.514,     0.513,    35.175,     0.009,     0.972,    8
 1,    49.648,    -3.963,     8.249,     0.164,     0.610,    3
 0,    38.048,     0.285,     6.389,     0.150,     0.354,   12
 0,    42.297,    -3.292,     8.144,     0.176,     0.498,    5
 0,    28.598,     2.874,     2.905,     0.096,     0.581,    4
 1,   407.608,     0.412,    19.570,     0.012,     0.976,    7
 1,   129.905,    -0.480,     3.042,     0.005,     0.975,    3
 1,    48.686,    -2.975,     1.924,     0.009,     0.988,    2
 0,    43.416,     2.887,     8.002,     0.164,     0.618,    3
 0,    36.393,     1.094,     7.924,     0.198,     0.332,   11
 0,    20.572,    -1.366,     3.684,     0.162,     0.443,   10
 0,    29.359,     1.077,     5.399,     0.156,     0.380,   12
 0,    25.116,     0.280,     3.871,     0.125,     0.693,    6
 0,    20.533,     0.689,     3.427,     0.148,     0.376,    9
 0,    22.056,    -1.102,     3.947,     0.146,     0.579,    6
 0,    36.636,     0.391,     4.894,     0.093,     0.704,    6
 0,    37.233,    -0.158,     4.915,     0.099,     0.603,    6
 0,    40.906,    -3.802,     6.547,     0.157,     0.714,    2
 1,    38.921,    -4.104,     4.435,     0.072,     0.893,    2
 1,    34.764,     4.307,     0.000,     0.000,     1.000,    1
 0,    20.703,    -0.526,     3.446,     0.145,     0.426,    7
 1,   948.343,     1.216,    23.382,     0.004,     0.958,    9
 1,   159.531,    -3.232,    13.181,     0.068,     0.770,    3
 0,    22.772,     1.446,     4.315,     0.170,     0.473,   11
 1,    87.975,    -3.048,     1.396,     0.014,     0.779,    2
 0,    39.411,     2.776,     9.513,     0.227,     0.377,   10
 0,    21.290,     0.356,     5.213,     0.224,     0.340,   12
 0,    26.576,    -2.157,     2.200,     0.064,     0.610,    7
 0,    22.262,    -1.106,     3.389,     0.131,     0.620,    8
 0,    22.853,    -1.137,     2.996,     0.074,     0.765,    5
 1,   822.263,     0.242,    38.130,     0.011,     0.974,    8
 1,   162.235,     3.254,    23.664,     0.101,     0.782,    6
 0,    29.526,     1.582,     5.297,     0.162,     0.305,   19
 0,    28.671,     1.142,     3.957,     0.097,     0.592,    7
 0,    37.185,    -2.909,     7.786,     0.204,     0.474,    6
 0,    29.404,     0.556,     6.154,     0.193,     0.458,   12
 0,    38.997,    -4.189,     0.000,     0.000,     1.000,    1
 1,   459.561,    -0.186,    29.220,     0.017,     0.946,    9
 0,   232.944,     1.392,    15.718,     0.032,     0.870,    8
 1,    49.098,    -3.506,     6.051,     0.113,     0.761,    3
 0,    22.297,    -0.015,     5.464,     0.209,     0.350,   11
 0,    28.252,    -3.697,     0.000,     0.000,     1.000,    1
 1,   276.571,    -1.954,    21.464,     0.025,     0.947,   11
 1,   247.524,     1.094,    11.222,     0.012,     0.973,    4
 0,    49.308,     0.705,    11.117,     0.208,     0.318,   13
 1,    47.778,     2.727,     4.261,     0.078,     0.519,    6
 0,    24.230,     1.482,     5.636,     0.213,     0.287,   16
 0,    28.201,    -0.559,     5.830,     0.187,     0.379,    9
 0,    38.736,     3.747,     6.718,     0.168,     0.723,    2
 0,    30.483,     2.673,     4.831,     0.116,     0.620,    3
 0,    22.699,     1.027,     5.832,     0.241,     0.327,   12
 0,    20.775,    -0.888,     4.162,     0.192,     0.432,    8
 0,    30.036,     0.047,     7.398,     0.229,     0.385,    8
 1,    22.595,    -3.780,     0.000,     0.000,     1.000,    1
 0,    20.925,     0.361,     4.377,     0.172,     0.454,    9
 1,   149.828,    -1.754,    17.414,     0.061,     0.845,   15
 0,    36.300,    -1.302,     7.468,     0.183,     0.557,    9
 0,    20.025,     2.451,     5.025,     0.238,     0.420,   14
 0,    26.613,     0.963,     5.527,     0.194,     0.367,   11
 0,    24.227,    -1.056,     4.931,     0.160,     0.382,   11
 0,    29.128,     1.395,     4.474,     0.130,     0.709,    5
 0,    34.345,     0.125,     6.912,     0.181,     0.474,   10
 0,    29.116,     0.131,     7.994,     0.252,     0.313,   15
 1,    92.672,    -3.566,     0.000,     0.000,     1.000,    1
 1,    71.894,     3.309,     7.464,     0.069,     0.849,    3
 0,    31.771,    -1.546,     8.276,     0.241,     0.248,   23
 0,    27.938,    -0.479,     6.208,     0.208,     0.359,   12
 0,    26.967,    -0.274,     6.214,     0.221,     0.417,   14
 0,    30.620,    -0.553,     5.054,     0.154,     0.457,    9
 0,    23.001,     0.938,     3.928,     0.149,     0.478,    9
 0,    27.997,     0.066,     6.087,     0.199,     0.322,   12
 0,    23.412,     3.665,     0.000,     0.000,     1.000,    1
 0,    23.028,     2.955,     3.271,     0.114,     0.632,    3
 0,    22.310,    -3.591,     3.522,     0.154,     0.604,    3
 1,   230.153,     1.348,    11.900,     0.017,     0.909,    7
 1,   138.506,    -3.014,     4.677,     0.015,     0.934,    3
 1,    78.818,     3.516,    12.941,     0.147,     0.531,    4
 0,    29.011,     2.535,     4.966,     0.143,     0.395,   10
 0,    20.027,    -2.363,     3.816,     0.143,     0.512,   11
 0,    32.582,    -0.306,     5.936,     0.164,     0.411,    8
 0,    31.862,     4.065,     0.000,     0.000,     1.000,    1
 0,    25.771,    -3.322,     3.882,     0.121,     0.559,    5
 0,    24.510,    -0.247,     4.299,     0.159,     0.404,    9
 0,    24.330,    -0.692,     4.410,     0.171,     0.367,    9
 1,   303.774,     0.064,    12.416,     0.008,     0.982,    7
 1,    54.919,    -3.658,     0.000,     0.000,     1.000,    1
 0,    27.165,     0.709,     7.270,     0.246,     0.341,   15
 1,   582.016,     0.111,    11.405,     0.002,     0.989,    5
 1,    67.197,    -3.253,    12.547,     0.171,     0.662,    4
 0,    34.033,     1.770,     6.660,     0.175,     0.298,   16
 0,    57.192,     3.077,     9.668,     0.158,     0.550,    5
 0,    52.021,    -4.302,     7.991,     0.142,     0.752,    2
 0,    20.721,    -1.845,     4.777,     0.199,     0.345,   17
 0,    22.721,     0.859,     5.066,     0.205,     0.293,   15
 1,    40.769,     3.713,     0.000,     0.000,     1.000,    1
 0,    22.681,     0.440,     4.028,     0.153,     0.492,    6
 0,    29.271,    -0.271,     6.357,     0.192,     0.379,   10
 0,    24.219,    -0.561,     4.988,     0.194,     0.478,    6
 0,    25.136,    -3.966,     0.000,     0.000,     1.000,    1
 0,    22.080,     4.438,     2.536,     0.100,     0.787,    2
 1,    40.482,    -1.236,     4.156,     0.073,     0.837,    5
 0,    20.899,     1.840,     2.434,     0.084,     0.605,    9
 0,    33.546,     0.501,     4.758,     0.103,     0.636,    6
 0,    26.312,     1.328,     4.271,     0.130,     0.369,   11
 1,   583.388,    -0.798,    19.578,     0.008,     0.962,    7
 1,    78.565,     2.708,     9.317,     0.084,     0.693,    5
 0,    22.131,     1.971,     5.119,     0.200,     0.264,   22
 0,    26.293,    -1.243,     5.280,     0.190,     0.448,   11
 1,    52.557,     3.871,     6.255,     0.092,     0.816,    3
 0,    37.907,     0.670,     9.862,     0.237,     0.308,   17
 0,    34.971,     0.555,     6.913,     0.188,     0.361,   13
 0,    43.110,     0.078,    10.737,     0.224,     0.348,   12
 0,    22.832,     1.196,     5.666,     0.237,     0.330,   13
 0,    26.737,     4.198,     4.005,     0.134,     0.772,    2
 0,    22.783,     3.057,     3.326,     0.141,     0.609,    3
 0,    21.718,    -4.038,     0.000,     0.000,     1.000,    1
 1,   724.242,     1.113,    23.924,     0.006,     0.982,    7
 1,   153.031,     2.367,    28.380,     0.172,     0.322,   17
 1,   110.867,     2.532,    12.291,     0.079,     0.679,   13
 1,    44.436,    -2.856,     0.891,     0.017,     0.800,    2
 1,   138.284,     2.843,    17.332,     0.106,     0.535,    5
 1,   123.063,     1.688,    17.657,     0.089,     0.721,   12
 1,    97.466,    -4.332,     0.000,     0.000,     1.000,    1
 0,    43.393,    -2.090,    10.264,     0.218,     0.211,   31
 0,    41.195,    -0.276,     9.079,     0.191,     0.284,   16
 0,    64.379,    -4.028,    12.094,     0.171,     0.732,    3
 0,    28.533,     0.496,     5.117,     0.152,     0.342,   13
 0,    25.463,    -0.598,     5.566,     0.193,     0.338,   12
 0,    29.861,    -1.043,     7.550,     0.231,     0.321,   14
 0,    25.723,    -0.844,     6.118,     0.224,     0.379,   10
 0,    27.590,    -3.003,     0.000,     0.000,     1.000,    1
 0,    22.559,     4.027,     0.000,     0.000,     1.000,    1
 1,   155.688,     2.527,    21.576,     0.110,     0.447,   15
 0,    68.650,    -4.434,    12.498,     0.172,     0.740,    2
 0,    48.678,    -4.184,     0.000,     0.000,     1.000,    1
 0,    43.695,     4.192,     6.304,     0.122,     0.801,    2
 1,    22.918,     1.385,     4.634,     0.164,     0.423,    8
 0,    23.059,    -3.633,     2.789,     0.113,     0.675,    3
 0,    32.855,     4.162,     0.000,     0.000,     1.000,    1
 0,    25.538,     0.748,     4.388,     0.142,     0.636,    7
 0,    27.059,     3.435,     5.521,     0.198,     0.585,    3
 0,    26.414,     4.452,     4.775,     0.172,     0.733,    2
 1,   129.438,    -1.191,     0.898,     0.001,     0.999,    3
 1,    94.020,    -3.391,     0.000,     0.000,     1.000,    1
 0,    36.443,    -0.447,     7.052,     0.177,     0.332,   14
 0,    24.392,    -0.605,     4.912,     0.173,     0.342,   14
 0,    30.513,     0.635,     6.133,     0.164,     0.341,   13
 0,    34.444,     0.754,     5.322,     0.130,     0.462,    7
 0,    30.537,     0.479,     4.360,     0.099,     0.532,    5
 0,    28.383,     0.470,     4.715,     0.146,     0.349,   10
 0,    22.062,     0.119,     5.306,     0.226,     0.347,   10
 0,    26.880,     4.330,     1.774,     0.064,     0.727,    2
 1,   435.592,    -1.123,    26.596,     0.015,     0.972,    9
 1,   295.564,     1.658,    23.929,     0.030,     0.904,   13
 1,    49.502,    -4.263,     0.000,     0.000,     1.000,    1
 0,    21.737,    -2.068,     4.516,     0.185,     0.370,   14
 0,    32.663,     1.234,     7.379,     0.204,     0.509,    8
 0,    40.085,    -0.787,     7.599,     0.177,     0.295,   16
 0,    29.129,     0.095,     6.289,     0.196,     0.452,    8
 0,    27.728,    -4.394,     4.714,     0.169,     0.707,    2
 0,    21.087,    -0.293,     4.228,     0.170,     0.459,    8
 0,   805.831,    -0.042,    28.204,     0.004,     0.986,    5
 0,   472.755,    -0.663,    17.596,     0.008,     0.980,    8
 1,    65.025,    -2.270,     7.474,     0.063,     0.678,    9
 0,    43.066,    -1.932,     9.622,     0.208,     0.262,   23
 0,    38.223,    -0.710,    10.219,     0.250,     0.321,   13
 0,    35.836,     0.823,     8.985,     0.236,     0.323,   15
 0,    33.749,     3.018,     6.634,     0.180,     0.601,    4
 0,    22.758,     4.460,     3.365,     0.143,     0.725,    2
 0,   515.585,    -1.144,    23.435,     0.009,     0.963,    7
 1,    25.268,    -2.543,     5.658,     0.213,     0.462,   15
 1,    30.375,     2.637,     4.794,     0.138,     0.467,    8
 0,    35.346,    -0.143,     6.540,     0.147,     0.401,   11
 0,    38.726,     4.161,     6.940,     0.177,     0.712,    2
 0,    26.377,     1.063,     5.044,     0.177,     0.405,    9
 0,    22.628,     3.467,     4.713,     0.194,     0.625,    3
 0,    27.572,    -4.195,     0.000,     0.000,     1.000,    1
 0,    22.091,    -3.200,     4.159,     0.183,     0.539,    4
 1,   251.286,    -0.559,     6.769,     0.005,     0.984,    5
 0,    21.110,    -1.348,     4.786,     0.206,     0.339,   15
 0,    39.897,     3.587,     6.986,     0.158,     0.502,    4
 0,    26.519,    -0.104,     5.311,     0.185,     0.402,    9
 0,    21.677,    -1.203,     4.156,     0.174,     0.553,    7
 0,    26.246,     3.871,     0.000,     0.000,     1.000,    1
 1,  1040.327,    -0.393,    48.321,     0.009,     0.980,   10
 1,    97.888,    -3.696,    14.025,     0.122,     0.709,    3
 1,    55.171,     3.570,    11.558,     0.199,     0.563,    5
 0,    22.521,     0.395,     5.320,     0.221,     0.411,    8
 0,    20.043,    -0.258,     4.327,     0.204,     0.421,    7
