background/signal,pT GeV,y,mass GeV,width,ptD,#of constituents
 1,    61.883,    -3.713,     0.000,     0.000,     1.000,    1
 0,    37.527,     4.287,     7.190,     0.189,     0.714,    2
 0,    36.667,    -1.073,     5.348,     0.118,     0.691,    4
 0,    36.595,     1.112,     4.384,     0.094,     0.751,    3
 0,    35.108,     0.473,     5.907,     0.157,     0.537,    5
 0,    32.439,    -1.141,     3.492,     0.070,     0.889,    2
 0,    30.358,     1.881,     4.229,     0.105,     0.487,    5
 0,    29.421,    -0.233,     5.023,     0.158,     0.419,    6
 1,    29.327,     2.493,     2.017,     0.068,     0.544,    4
 0,    28.044,    -1.250,     4.100,     0.123,     0.546,    4
 0,    27.914,    -0.441,     4.903,     0.169,     0.416,    6
 0,    27.844,     0.704,     6.141,     0.195,     0.456,    5
 0,    24.817,     1.027,     4.248,     0.165,     0.455,    5
 0,    23.584,     0.070,     5.345,     0.209,     0.459,    5
 0,    21.586,    -1.791,     3.664,     0.147,     0.458,    5
 0,    20.733,     1.195,     3.231,     0.146,     0.588,    3
 0,    20.532,     4.218,     0.000,     0.000,     1.000,    1
 0,    20.464,    -0.842,     2.513,     0.110,     0.652,    3
 0,    20.185,    -0.434,     3.363,     0.150,     0.550,    4
 1,    46.989,     3.267,     3.402,     0.050,     0.874,    2
 0,    28.372,    -1.156,     5.790,     0.190,     0.457,    6
 0,    28.053,    -0.002,     5.904,     0.191,     0.444,    6
 0,    27.408,     0.412,     4.953,     0.163,     0.483,    5
 0,   427.051,    -0.303,    16.929,     0.013,     0.947,    4
 1,    76.608,     2.575,     9.144,     0.107,     0.607,    4
 0,    35.004,     2.018,     5.359,     0.128,     0.460,    5
 0,    31.892,    -1.909,     6.082,     0.171,     0.610,    4
 1,    31.695,    -2.743,     5.655,     0.168,     0.636,    3
 0,    30.655,     0.368,     5.011,     0.136,     0.516,    4
 0,    26.859,     3.044,     5.576,     0.198,     0.618,    3
 0,    26.795,     1.057,     4.081,     0.142,     0.457,    5
 0,    23.994,     4.262,     2.734,     0.089,     0.831,    2
 0,    23.849,     1.045,     4.767,     0.194,     0.523,    4
 0,    23.797,     3.561,     4.123,     0.171,     0.710,    2
 0,    23.424,    -1.182,     3.382,     0.126,     0.613,    3
 0,    23.345,     4.036,     0.000,     0.000,     1.000,    1
 0,    23.124,    -3.229,     2.862,     0.122,     0.715,    2
 0,    22.034,    -3.663,     3.040,     0.125,     0.764,    2
 0,    21.037,     0.189,     4.459,     0.203,     0.505,    4
 0,    20.791,    -0.699,     4.400,     0.188,     0.593,    3
 1,   432.158,     0.286,     3.952,     0.002,     0.981,    2
 1,   424.270,    -0.400,    31.618,     0.029,     0.944,    4
 1,    74.030,    -3.549,     0.000,     0.000,     1.000,    1
 0,    58.820,     3.719,     8.796,     0.128,     0.647,    3
 0,    45.934,     2.846,     2.938,     0.056,     0.786,    2
 0,    40.460,    -1.170,     8.781,     0.188,     0.340,    9
 0,    36.852,     4.288,     5.703,     0.151,     0.723,    2
 0,    30.792,     1.645,     5.677,     0.166,     0.555,    4
 0,    28.597,     0.377,     4.710,     0.132,     0.441,    6
 0,    25.871,    -1.756,     3.947,     0.145,     0.439,    6
 0,    23.612,     0.898,     3.536,     0.148,     0.647,    3
 0,    23.423,     1.111,     5.016,     0.206,     0.525,    4
 0,    22.690,    -4.056,     0.000,     0.000,     1.000,    1
 1,   117.446,    -1.692,     5.860,     0.023,     0.907,    3
 0,    34.258,    -1.273,     6.683,     0.169,     0.376,    8
 0,    27.760,    -1.284,     2.733,     0.057,     0.839,    3
 0,    22.933,     1.066,     4.181,     0.160,     0.440,    6
 0,    22.776,    -0.664,     4.490,     0.188,     0.372,    8
 0,    21.387,    -0.122,     5.268,     0.236,     0.383,    7
 0,    21.332,     2.035,     4.025,     0.171,     0.402,    7
 0,    21.269,     1.155,     3.723,     0.165,     0.496,    5
 0,    67.025,    -2.693,    12.437,     0.171,     0.565,    5
 1,    62.038,    -1.444,     5.670,     0.039,     0.597,    6
 1,    54.199,    -4.492,     0.000,     0.000,     1.000,    1
 0,    45.362,    -1.708,     9.095,     0.182,     0.343,   10
 0,    36.047,     0.409,     7.364,     0.160,     0.501,    7
 0,    26.881,    -0.060,     6.222,     0.212,     0.401,    7
 0,   462.150,     0.912,    13.795,     0.007,     0.977,    4
 0,    29.007,    -0.732,     6.097,     0.190,     0.376,    8
 1,    28.524,    -3.652,     0.000,     0.000,     1.000,    1
 1,    26.499,     3.688,     2.428,     0.084,     0.758,    2
 1,   165.706,     3.142,    31.852,     0.137,     0.552,    7
 0,    66.275,     2.591,    11.004,     0.132,     0.452,    6
 0,    52.702,     0.689,     6.820,     0.088,     0.683,    4
 0,    50.431,     1.147,     9.639,     0.171,     0.478,    6
 0,    48.805,    -0.637,     8.520,     0.157,     0.359,    9
 0,    37.505,     0.876,     8.996,     0.217,     0.398,    7
 0,    35.662,    -2.559,     7.021,     0.181,     0.548,    5
 0,    31.227,     2.620,     5.240,     0.146,     0.536,    4
 0,    30.427,     2.796,     2.221,     0.066,     0.598,    3
 0,    25.405,     2.669,     4.590,     0.176,     0.636,    3
 0,    21.652,     3.331,     3.689,     0.167,     0.619,    3
 0,    20.872,     4.239,     1.459,     0.068,     0.728,    2
 0,    20.243,     0.206,     3.365,     0.150,     0.512,    4
 1,   525.177,    -1.006,    11.606,     0.006,     0.973,    4
 1,   252.317,     0.603,    22.558,     0.038,     0.894,    6
 1,    82.964,     3.025,     7.680,     0.059,     0.731,    3
 0,    38.446,    -0.154,     6.111,     0.130,     0.519,    5
 0,    37.792,     0.629,     9.045,     0.209,     0.441,    7
 1,    31.316,    -3.080,     0.054,     0.001,     0.800,    2
 0,    29.671,     1.079,     6.189,     0.196,     0.441,    7
 0,    29.072,    -0.702,     6.813,     0.217,     0.430,    6
 0,    28.960,    -0.894,     5.119,     0.148,     0.417,    7
 0,    24.242,     1.797,     4.513,     0.173,     0.498,    5
 0,    21.106,    -1.118,     3.943,     0.174,     0.420,    6
 0,   380.956,    -0.742,    19.115,     0.011,     0.975,    4
 0,   318.466,    -0.035,    16.132,     0.015,     0.977,    3
 0,    52.264,    -1.523,     4.072,     0.066,     0.522,    5
 0,    49.240,     2.584,    10.812,     0.191,     0.337,   10
 0,    29.190,     0.450,     4.969,     0.136,     0.582,    4
 0,    28.489,    -0.509,     5.050,     0.169,     0.499,    5
 1,    28.338,     4.319,     0.000,     0.000,     1.000,    1
 0,    27.419,    -2.502,     5.218,     0.184,     0.608,    4
 0,    26.188,    -0.567,     2.673,     0.097,     0.464,    5
 0,    25.867,    -0.747,     3.748,     0.114,     0.477,    5
 0,    25.270,    -2.343,     4.613,     0.162,     0.488,    5
 0,    24.144,     0.623,     5.441,     0.217,     0.477,    5
 0,    23.031,    -3.007,     2.943,     0.086,     0.881,    2
 0,    32.470,     0.277,     4.428,     0.105,     0.502,    5
 0,    29.479,    -4.463,     0.000,     0.000,     1.000,    1
 0,    28.619,    -1.081,     5.144,     0.150,     0.359,    8
 0,    27.979,    -0.499,     4.742,     0.161,     0.459,    6
 1,    24.161,     2.342,     4.679,     0.173,     0.384,    7
 0,    23.103,     0.509,     4.480,     0.188,     0.424,    6
 0,    22.857,     0.700,     2.759,     0.119,     0.438,    6
 0,    22.560,    -1.452,     5.430,     0.235,     0.477,    5
 1,   120.665,     3.071,     9.048,     0.050,     0.600,    4
 0,    82.854,     1.222,    19.177,     0.209,     0.273,   15
 1,    55.865,    -1.490,     2.260,     0.030,     0.658,    3
 0,    50.612,     1.144,     8.803,     0.120,     0.572,    6
 0,    40.029,     3.518,     7.553,     0.164,     0.462,    5
 0,    37.046,     0.214,     7.686,     0.191,     0.403,    7
 1,    33.149,    -3.516,     4.547,     0.119,     0.788,    2
 0,    33.009,    -3.218,     4.117,     0.110,     0.539,    4
 0,    31.057,    -0.598,     6.384,     0.191,     0.392,    7
 0,    30.847,    -2.987,     2.730,     0.074,     0.806,    2
 0,    30.649,    -2.635,     4.345,     0.119,     0.639,    3
 0,    30.453,     1.019,     6.589,     0.206,     0.548,    4
 0,    24.796,     0.132,     4.334,     0.156,     0.553,    4
 0,    23.554,    -0.675,     5.210,     0.205,     0.458,    5
 0,    21.935,     0.638,     3.654,     0.160,     0.534,    4
 0,    20.814,     2.578,     3.235,     0.121,     0.834,    2
 1,   661.152,    -1.075,    45.235,     0.025,     0.908,   10
 1,    96.582,     2.642,     5.152,     0.031,     0.914,    2
 0,    44.964,    -2.871,     5.644,     0.111,     0.524,    4
 0,    43.455,     1.140,     4.859,     0.086,     0.685,    4
 0,    31.800,     2.425,     6.516,     0.186,     0.479,    5
 0,    30.344,    -1.179,     0.000,     0.000,     1.000,    1
 0,    29.875,     0.283,     3.739,     0.114,     0.545,    4
 0,    29.002,    -0.693,     5.262,     0.159,     0.457,    5
 0,    28.878,    -1.352,     5.795,     0.177,     0.457,    5
 0,    26.314,    -0.476,     5.242,     0.187,     0.585,    4
 0,    25.404,    -0.336,     4.145,     0.142,     0.512,    4
 0,    25.106,     1.277,     4.136,     0.139,     0.800,    2
 0,    24.091,    -4.140,     4.259,     0.166,     0.744,    2
 0,    24.020,    -2.598,     3.239,     0.133,     0.625,    3
 0,    23.880,     2.987,     3.385,     0.139,     0.582,    3
 0,    22.854,     0.331,     3.587,     0.140,     0.515,    4
 0,    22.829,    -4.242,     3.283,     0.126,     0.781,    2
 0,    22.799,     1.787,     3.687,     0.149,     0.593,    3
 0,    22.170,    -3.673,     2.931,     0.130,     0.718,    2
 0,    21.386,     0.494,     3.054,     0.139,     0.615,    3
 0,    21.082,    -0.841,     3.303,     0.151,     0.603,    3
 0,   326.338,    -0.838,    11.436,     0.006,     0.992,    2
 0,   300.342,     0.934,    24.407,     0.025,     0.929,    7
 0,    44.247,     1.022,    11.024,     0.233,     0.430,    8
 0,    37.728,    -0.579,     7.957,     0.190,     0.331,   10
 0,    37.241,    -1.934,     8.385,     0.199,     0.314,   11
 0,    36.411,     1.261,     7.760,     0.198,     0.379,    8
 0,    27.717,     0.993,     4.797,     0.151,     0.388,    7
 0,    27.497,    -1.884,     4.349,     0.151,     0.574,    4
 0,    25.329,     0.787,     4.786,     0.178,     0.466,    5
 1,    24.514,    -4.473,     0.000,     0.000,     1.000,    1
 0,    24.013,    -0.120,     4.214,     0.171,     0.536,    5
 0,    21.896,     2.215,     3.461,     0.129,     0.510,    5
 0,    20.040,     1.032,     4.164,     0.165,     0.500,    5
 1,   910.727,    -1.042,    13.510,     0.003,     0.988,    3
 1,    89.621,     2.870,    10.002,     0.111,     0.709,    2
 1,    60.194,    -3.145,     6.253,     0.057,     0.668,    3
 0,    25.084,    -1.902,     5.843,     0.220,     0.339,    9
 0,    23.988,    -0.898,     5.919,     0.223,     0.456,    6
 0,    21.905,    -3.848,     0.000,     0.000,     1.000,    1
 0,    20.168,     0.548,     4.315,     0.203,     0.480,    5
 0,    20.085,    -0.840,     2.356,     0.116,     0.531,    4
 0,    20.058,    -0.235,     2.620,     0.089,     0.650,    4
 1,   310.617,    -1.098,    21.136,     0.018,     0.938,    6
 0,    56.667,    -0.236,    14.195,     0.235,     0.377,   10
 0,    36.117,    -0.930,     6.163,     0.159,     0.445,    6
 0,    32.568,     0.874,     7.488,     0.216,     0.464,    6
 0,    29.299,     1.827,     7.098,     0.235,     0.346,    9
 0,    25.426,     1.762,     6.351,     0.236,     0.387,    7
 0,    24.688,     1.467,     5.108,     0.184,     0.392,    7
 1,    23.355,     3.428,     0.000,     0.000,     1.000,    1
 0,    22.972,    -1.625,     5.750,     0.223,     0.393,    7
 0,    22.140,     1.179,     3.730,     0.160,     0.462,    6
 0,    21.708,    -0.685,     3.543,     0.142,     0.467,    5
 1,    66.736,     3.241,    14.030,     0.198,     0.546,    5
 0,    32.607,    -1.151,     3.535,     0.065,     0.905,    2
 0,    30.479,     0.694,     5.565,     0.161,     0.407,    7
 0,    27.882,    -2.212,     5.686,     0.199,     0.475,    5
 0,    26.615,    -0.758,     5.817,     0.207,     0.369,    8
 0,    25.696,    -1.139,     6.728,     0.246,     0.392,    7
 0,    21.378,     1.852,     3.415,     0.146,     0.496,    5
 0,  1012.184,    -0.278,    33.064,     0.006,     0.990,    3
 0,    31.252,    -1.146,     7.347,     0.211,     0.378,    8
 1,    27.540,    -2.362,     2.333,     0.071,     0.656,    4
 0,    25.350,     1.023,     5.055,     0.183,     0.579,    4
 0,    25.131,     1.158,     0.000,     0.000,     1.000,    1
 0,    24.299,    -1.898,     5.791,     0.219,     0.382,    8
 0,    23.301,    -0.963,     4.720,     0.156,     0.602,    5
 1,    23.298,     4.166,     0.000,     0.000,     1.000,    1
 0,    22.968,    -1.829,     5.122,     0.208,     0.340,    9
 0,    21.792,    -1.074,     4.432,     0.194,     0.376,    8
 0,    21.573,     0.618,     4.789,     0.213,     0.590,    4
 0,    21.292,    -0.465,     3.788,     0.153,     0.423,    6
 0,    20.574,     3.164,     1.544,     0.066,     0.783,    2
 0,    20.134,    -0.840,     4.425,     0.197,     0.429,    6
 1,    46.826,    -2.145,     4.072,     0.053,     0.727,    5
 0,    35.990,    -0.376,     3.922,     0.091,     0.513,    5
 0,    24.917,     0.536,     4.254,     0.149,     0.483,    6
 0,    22.722,     1.102,     5.182,     0.218,     0.420,    6
 0,    20.984,     2.124,     3.782,     0.174,     0.384,    7
 0,    20.735,     0.836,     4.433,     0.208,     0.540,    4
 1,   528.448,    -1.549,    21.367,     0.006,     0.975,    4
 0,   163.295,    -0.340,    15.360,     0.047,     0.875,    6
 1,    80.448,    -2.677,     6.964,     0.065,     0.710,    3
 0,    39.156,     0.883,     7.216,     0.170,     0.504,    7
 0,    30.693,     1.741,     3.294,     0.092,     0.432,    6
 0,    29.780,    -1.131,     4.849,     0.129,     0.462,    6
 0,    27.718,     1.377,     6.367,     0.207,     0.394,    7
 0,    27.303,     0.744,     6.208,     0.216,     0.436,    6
 0,    26.264,    -4.259,     0.000,     0.000,     1.000,    1
 0,    25.012,    -0.174,     5.829,     0.218,     0.445,    6
 0,    23.985,     0.442,     5.215,     0.200,     0.423,    6
 0,    22.862,     1.268,     4.522,     0.167,     0.471,    5
 0,    21.762,     4.361,     1.088,     0.049,     0.714,    2
 0,    20.714,     2.369,     1.109,     0.039,     0.856,    2
 0,    20.283,    -0.638,     4.054,     0.196,     0.461,    5
 1,   351.568,     0.484,     3.096,     0.002,     0.985,    2
 0,    35.798,    -0.397,     8.913,     0.232,     0.398,    7
 0,    34.527,     1.157,     1.376,     0.026,     0.883,    2
 0,    31.390,     0.239,     7.797,     0.234,     0.365,    8
 0,    29.994,    -0.690,     5.346,     0.149,     0.468,    5
 0,    27.941,    -1.305,     6.937,     0.232,     0.383,    7
 0,    26.430,     2.569,     5.163,     0.185,     0.494,    5
 1,    25.909,    -4.258,     0.000,     0.000,     1.000,    1
 0,    25.137,     3.096,     4.160,     0.150,     0.649,    3
 0,    20.451,    -0.228,     4.311,     0.174,     0.448,    5
 1,   808.065,    -0.626,    40.510,     0.028,     0.723,    8
 1,   137.822,    -0.341,    13.885,     0.070,     0.788,    6
 0,    58.033,     0.956,    14.391,     0.223,     0.303,   12
 1,    57.741,     3.514,     1.301,     0.023,     0.707,    2
 0,    39.242,     1.344,     5.668,     0.100,     0.696,    5
 0,    28.754,    -1.235,     4.235,     0.122,     0.514,    5
 0,    23.209,    -1.020,     5.092,     0.196,     0.418,    6
 0,    21.624,    -3.134,     0.987,     0.033,     0.860,    2
 0,    20.081,     0.467,     4.232,     0.197,     0.480,    5
 0,    25.943,     1.312,     6.234,     0.216,     0.307,   11
 1,    24.095,    -3.583,     3.457,     0.107,     0.848,    2
 0,    22.257,     0.257,     4.804,     0.194,     0.408,    7
 1,    53.379,    -3.528,     5.292,     0.076,     0.839,    2
 0,    50.763,     0.450,     9.912,     0.159,     0.578,    5
 1,    50.039,     4.263,     0.000,     0.000,     1.000,    1
 0,    34.365,    -1.029,     4.921,     0.140,     0.641,    3
 0,    34.123,    -0.200,     7.310,     0.195,     0.421,    6
 0,    26.935,    -1.229,     3.410,     0.112,     0.521,    4
 0,    26.465,    -1.043,     4.635,     0.161,     0.627,    3
 0,    26.355,     4.155,     0.000,     0.000,     1.000,    1
 0,    25.019,     0.997,     4.329,     0.154,     0.516,    4
 0,    24.238,     2.637,     3.489,     0.133,     0.753,    2
 0,    22.879,     4.033,     4.229,     0.183,     0.711,    2
 0,    22.856,     0.633,     4.759,     0.191,     0.514,    4
